player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,DET,SEA,Keider Montero,672456,,,,,5.23,16.0,2.43,4.43,4.52,1.94,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-06
pitcher,SEA,DET,Bryce Miller,682243,,,,,5.39,16.0,2.68,4.77,4.55,2.04,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-06
pitcher,MIN,KC,Joe Ryan,657746,,,,,5.04,15.0,2.26,4.12,5.61,1.87,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-06
pitcher,STL,CIN,Matthew Liberatore,669461,,,,,5.24,16.0,2.54,4.39,5.2,2.31,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-06
pitcher,CIN,STL,Nick Lodolo,666157,,,,,5.12,15.0,2.46,4.65,4.48,1.69,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-06
pitcher,SF,CHC,Landen Roupp,694738,,,,,5.37,16.0,2.29,4.05,6.41,2.07,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-06
pitcher,BAL,TOR,Kyle Bradish,680694,,,,,5.44,16.0,2.49,4.4,5.65,2.31,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-06
pitcher,PHI,CWS,Andrew Painter,691725,,,,,5.17,16.0,2.55,4.61,4.91,1.97,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-06
pitcher,AZ,WSH,Eduardo Rodriguez,593958,,,,,5.55,17.0,2.41,4.36,5.27,2.15,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-06
pitcher,WSH,AZ,Zack Littell,641793,,,,,5.2,16.0,2.67,4.7,4.01,1.85,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-06
pitcher,HOU,ATH,Tatsuya Imai,837227,,,,,5.28,16.0,2.45,4.5,4.83,2.04,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-06
pitcher,ATL,PIT,Spencer Strider,675911,,,,,5.29,16.0,2.33,4.14,5.77,2.02,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-06
pitcher,PIT,ATL,Braxton Ashcraft,677952,,,,,5.73,17.0,2.3,4.25,6.58,1.88,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-06
pitcher,TB,MIA,Shane McClanahan,663556,,,,,5.24,16.0,2.3,4.2,6.18,1.91,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-06
pitcher,TEX,CLE,Jack Leiter,683004,,,,,5.55,17.0,2.47,4.46,6.15,2.25,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-06
pitcher,CLE,TEX,Tanner Bibee,676440,,,,,5.17,16.0,2.44,4.31,5.06,2.11,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-06
pitcher,COL,MIL,Zach Agnos,688642,,,,,3.97,12.0,1.68,3.45,2.81,1.08,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-06
pitcher,MIL,COL,Jacob Misiorowski,694819,,,,,5.47,16.0,2.15,4.07,7.04,1.65,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-06
pitcher,LAD,LAA,Yoshinobu Yamamoto,808967,,,,,5.69,17.0,2.38,4.51,6.39,1.88,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-06
pitcher,LAA,LAD,Jack Kochanowicz,686799,,,,,5.46,16.0,2.79,4.8,5.0,2.48,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-06
pitcher,SD,NYM,Griffin Canning,656288,,,,,5.18,16.0,2.41,4.25,5.49,2.14,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-06
pitcher,NYM,SD,Nolan McLean,690997,,,,,5.58,17.0,2.19,4.24,7.4,1.62,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-06
hitter,DET,SEA,Gleyber Torres,650402,1.0,2B,Confirmed,3.68,,,,,0.82,0.32,0.39,0.23,0.15,0.76,0.03,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-06
hitter,DET,SEA,Kevin McGonigle,805808,2.0,SS,Confirmed,3.99,,,,,0.93,0.4,0.48,0.29,0.18,0.95,0.03,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-06
hitter,DET,SEA,Dillon Dingler,693307,3.0,C,Confirmed,4.19,,,,,1.31,0.27,0.47,0.26,0.21,0.93,0.04,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-06
hitter,DET,SEA,Kerry Carpenter,681481,4.0,DH,Confirmed,2.56,,,,,0.99,0.19,0.21,0.13,0.1,0.44,0.03,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-06
hitter,DET,SEA,Riley Greene,682985,5.0,LF,Confirmed,3.85,,,,,1.38,0.42,0.43,0.27,0.19,0.88,0.04,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-06
hitter,DET,SEA,Spencer Torkelson,679529,6.0,1B,Confirmed,3.17,,,,,1.1,0.29,0.27,0.17,0.15,0.59,0.06,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-06
hitter,DET,SEA,Colt Keith,690993,7.0,3B,Confirmed,2.58,,,,,0.86,0.19,0.3,0.14,0.1,0.54,0.01,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-06
hitter,DET,SEA,Matt Vierling,663837,8.0,CF,Confirmed,3.99,,,,,0.83,0.37,0.48,0.25,0.18,0.91,0.03,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-06
hitter,DET,SEA,Wenceel Pérez,672761,9.0,RF,Confirmed,2.84,,,,,0.82,0.15,0.29,0.14,0.11,0.54,0.02,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-06
hitter,SEA,DET,Cole Young,702284,1.0,2B,Confirmed,4.1,,,,,0.56,0.64,0.54,0.39,0.24,1.17,0.09,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-06
hitter,SEA,DET,Julio Rodríguez,677594,2.0,CF,Confirmed,4.13,,,,,0.63,0.52,0.56,0.41,0.28,1.24,0.15,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-06
hitter,SEA,DET,Josh Naylor,647304,3.0,1B,Confirmed,4.49,,,,,0.5,0.64,0.71,0.48,0.37,1.56,0.13,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-06
hitter,SEA,DET,Randy Arozarena,668227,4.0,LF,Confirmed,4.26,,,,,0.73,0.61,0.55,0.41,0.31,1.27,0.14,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-06
hitter,SEA,DET,Luke Raley,670042,5.0,RF,Confirmed,3.0,,,,,0.64,0.33,0.28,0.23,0.18,0.69,0.1,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-06
hitter,SEA,DET,Dominic Canzone,686527,6.0,DH,Confirmed,2.82,,,,,0.57,0.42,0.36,0.23,0.19,0.78,0.07,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-06
hitter,SEA,DET,Patrick Wisdom,621550,7.0,3B,Confirmed,3.29,,,,,0.62,0.4,0.38,0.27,0.22,0.87,0.14,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-06
hitter,SEA,DET,Colt Emerson,806068,8.0,SS,Confirmed,3.55,,,,,0.67,0.6,0.35,0.31,0.24,0.89,0.17,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-06
hitter,SEA,DET,Jhonny Pereda,640902,9.0,C,Confirmed,3.71,,,,,0.68,0.42,0.42,0.28,0.22,0.92,0.13,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-06
hitter,MIN,KC,Trevor Larnach,663616,1.0,LF,Confirmed,3.32,,,,,0.98,0.29,0.55,0.28,0.19,1.02,0.02,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-06-06
hitter,MIN,KC,Brooks Lee,686797,2.0,3B,Confirmed,3.92,,,,,0.91,0.3,0.63,0.33,0.22,1.18,0.03,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-06-06
hitter,MIN,KC,Kody Clemens,665019,3.0,LF,Confirmed,3.85,,,,,1.09,0.34,0.54,0.28,0.21,1.03,0.01,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-06-06
hitter,MIN,KC,Josh Bell,605137,4.0,DH,Confirmed,4.02,,,,,1.29,0.28,0.56,0.29,0.23,1.09,0.03,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-06-06
hitter,MIN,KC,Austin Martin,668885,5.0,RF,Confirmed,4.08,,,,,0.86,0.38,0.57,0.31,0.22,1.09,0.01,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-06-06
hitter,MIN,KC,Victor Caratini,605170,6.0,C,Confirmed,3.49,,,,,0.62,0.35,0.57,0.3,0.28,1.15,0.09,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-06-06
hitter,MIN,KC,Royce Lewis,668904,7.0,1B,Confirmed,3.84,,,,,0.83,0.38,0.58,0.28,0.21,1.07,0.03,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-06-06
hitter,MIN,KC,Tristan Gray,656484,8.0,SS,Confirmed,3.21,,,,,0.67,0.32,0.66,0.37,0.33,1.36,0.17,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-06-06
hitter,MIN,KC,Ryan Kreidler,668952,9.0,CF,Confirmed,3.71,,,,,1.08,0.37,0.51,0.25,0.19,0.95,0.03,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-06-06
hitter,KC,MIN,Carter Jensen,695600,1.0,C,Confirmed,3.07,,,,,1.27,0.16,0.43,0.23,0.17,0.83,0.05,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-06
hitter,KC,MIN,Bobby Witt Jr.,677951,2.0,SS,Confirmed,3.88,,,,,1.07,0.18,0.93,0.45,0.35,1.74,0.07,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-06
hitter,KC,MIN,Vinnie Pasquantino,686469,3.0,1B,Confirmed,3.47,,,,,1.05,0.15,0.66,0.32,0.29,1.28,0.05,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-06
