player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,DET,LAA,Jack Flaherty,656427,,,,,4.92,15.0,2.45,4.26,6.02,2.03,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-28
pitcher,LAA,DET,Grayson Rodriguez,680570,,,,,4.7,14.0,2.48,4.39,4.13,1.89,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-28
pitcher,CWS,MIN,Davis Martin,663436,,,,,5.71,17.0,2.38,4.68,6.1,1.25,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-28
pitcher,MIN,CWS,Simeon Woods Richardson,680573,,,,,4.53,14.0,2.78,4.99,3.65,1.96,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-28
pitcher,BOS,ATL,Payton Tolle,801139,,,,,5.17,16.0,2.48,4.94,5.38,1.5,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-28
pitcher,ATL,BOS,Chris Sale,519242,,,,,5.62,17.0,2.41,4.65,6.47,1.47,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-28
pitcher,BAL,TOR,Chris Bassitt,605135,,,,,4.97,15.0,2.64,4.92,3.74,1.8,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-28
pitcher,TOR,BAL,Patrick Corbin,571578,,,,,4.58,14.0,2.86,5.12,3.83,1.69,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-28
pitcher,PIT,CHC,Paul Skenes,694973,,,,,5.3,16.0,2.36,4.59,5.83,1.27,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-28
pitcher,CHC,PIT,Colin Rea,607067,,,,,4.79,14.0,2.57,4.6,4.33,1.84,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-28
pitcher,TEX,HOU,Nathan Eovaldi,543135,,,,,5.47,16.0,2.5,5.02,5.85,1.28,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-28
pitcher,HOU,TEX,Spencer Arrighetti,681293,,,,,5.33,16.0,2.7,4.74,4.15,1.85,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-28
hitter,DET,LAA,Colt Keith,690993,1.0,3B,Confirmed,3.15,,,,,0.71,0.12,0.74,0.36,0.29,1.39,0.07,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-05-28
hitter,DET,LAA,Kevin McGonigle,805808,2.0,SS,Confirmed,4.84,,,,,0.71,0.63,1.24,0.69,0.49,2.42,0.13,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-05-28
hitter,DET,LAA,Dillon Dingler,693307,3.0,C,Confirmed,4.65,,,,,0.92,0.26,1.21,0.64,0.59,2.43,0.18,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-05-28
hitter,DET,LAA,Riley Greene,682985,4.0,LF,Confirmed,4.59,,,,,1.0,0.52,1.05,0.62,0.54,2.21,0.18,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-05-28
hitter,DET,LAA,Spencer Torkelson,679529,5.0,1B,Confirmed,3.55,,,,,0.97,0.31,0.89,0.49,0.43,1.81,0.13,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-05-28
hitter,DET,LAA,Zach McKinstry,656716,6.0,2B,Confirmed,3.36,,,,,0.61,0.15,0.88,0.36,0.37,1.6,0.06,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-05-28
hitter,DET,LAA,Matt Vierling,663837,7.0,CF,Confirmed,4.68,,,,,0.67,0.49,1.14,0.55,0.47,2.16,0.14,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-05-28
hitter,DET,LAA,Wenceel Pérez,672761,8.0,RF,Confirmed,3.45,,,,,0.57,0.22,0.79,0.35,0.31,1.46,0.08,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-05-28
hitter,DET,LAA,Jake Rogers,668670,9.0,C,Confirmed,3.44,,,,,0.75,0.28,0.79,0.36,0.31,1.46,0.08,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-05-28
hitter,LAA,DET,Zach Neto,687263,1.0,SS,Confirmed,4.4,,,,,1.5,0.22,1.07,0.62,0.53,2.23,0.26,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-05-28
hitter,LAA,DET,Mike Trout,545361,2.0,CF,Confirmed,4.49,,,,,1.58,0.05,1.39,0.8,0.74,2.93,0.41,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-05-28
hitter,LAA,DET,Vaughn Grissom,687093,3.0,1B,Confirmed,3.94,,,,,0.99,0.13,1.19,0.6,0.58,2.37,0.18,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-05-28
hitter,LAA,DET,Jorge Soler,624585,4.0,DH,Confirmed,4.13,,,,,1.51,0.07,1.13,0.64,0.65,2.42,0.29,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-05-28
hitter,LAA,DET,Wade Meckler,685133,5.0,LF,Confirmed,2.17,,,,,0.89,0.09,0.61,0.33,0.33,1.27,0.12,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-05-28
hitter,LAA,DET,Jo Adell,666176,6.0,RF,Confirmed,4.3,,,,,1.42,0.03,1.58,0.7,0.81,3.09,0.28,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-05-28
hitter,LAA,DET,Adam Frazier,624428,7.0,2B,Confirmed,2.46,,,,,1.03,0.1,0.54,0.24,0.22,0.99,0.06,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-05-28
