player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,BAL,BOS,Kyle Bradish,680694,,,,,3.93,12.0,3.39,5.51,2.67,2.8,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-26
pitcher,BOS,BAL,Connelly Early,813349,,,,,5.21,16.0,2.34,4.36,5.81,1.69,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-26
pitcher,ATL,PHI,Chris Sale,519242,,,,,4.86,15.0,3.57,7.94,8.56,1.83,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-26
pitcher,PHI,ATL,Aaron Nola,605400,,,,,4.56,14.0,2.13,2.9,4.86,2.63,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-26
pitcher,TOR,CLE,Patrick Corbin,571578,,,,,6.88,21.0,1.3,2.13,9.29,1.89,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-26
pitcher,CLE,TOR,Slade Cecconi,677944,,,,,4.7,14.0,2.47,4.75,5.97,1.61,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-26
pitcher,CIN,DET,Rhett Lowder,695076,,,,,4.98,15.0,2.48,5.81,2.66,1.56,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-26
pitcher,DET,CIN,Keider Montero,672456,,,,,4.51,14.0,2.71,5.4,5.09,2.23,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-26
pitcher,NYM,COL,Nolan McLean,690997,,,,,5.46,16.0,2.98,5.63,7.79,2.41,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-26
pitcher,COL,NYM,Jose Quintana,500779,,,,,3.45,10.0,3.76,7.27,1.04,2.42,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-26
pitcher,NYM,COL,Kodai Senga,673540,,,,,3.71,11.0,3.15,5.12,4.44,2.72,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-26
pitcher,MIN,TB,Simeon Woods Richardson,680573,,,,,5.56,17.0,2.52,4.18,4.33,1.6,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-26
pitcher,WSH,CWS,Foster Griffin,656492,,,,,5.15,15.0,2.66,2.67,4.62,3.94,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-26
pitcher,HOU,NYY,Spencer Arrighetti,681293,,,,,3.42,10.0,2.71,4.99,3.24,3.14,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-26
pitcher,NYY,HOU,Luis Gil,661563,,,,,5.31,16.0,1.79,2.76,5.17,2.83,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-26
pitcher,MIL,PIT,Kyle Harrison,690986,,,,,3.45,10.0,1.66,2.89,6.12,2.27,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-26
pitcher,PIT,MIL,Carmen Mlodzinski,669387,,,,,4.46,13.0,2.2,4.41,5.1,2.33,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-26
pitcher,STL,SEA,Michael McGreevy,700241,,,,,3.74,11.0,3.58,7.32,2.43,2.28,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-26
pitcher,SEA,STL,Emerson Hancock,676106,,,,,4.52,14.0,5.47,8.96,2.85,0.94,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-26
pitcher,TEX,ATH,Kumar Rocker,677958,,,,,6.45,19.0,1.36,3.69,3.94,0.3,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-26
pitcher,ATH,TEX,J.T. Ginn,669372,,,,,6.11,18.0,2.14,4.95,3.26,0.27,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-26
pitcher,AZ,SD,Ryne Nelson,669194,,,,,4.32,13.0,2.59,5.54,4.89,2.36,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-26
pitcher,SD,AZ,Michael King,650633,,,,,4.59,14.0,1.63,3.31,3.48,1.69,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-26
pitcher,SF,MIA,Landen Roupp,694738,,,,,5.57,17.0,1.91,3.36,4.07,2.55,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-26
pitcher,MIA,SF,Max Meyer,676974,,,,,5.2,16.0,2.35,5.32,5.44,1.67,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-26
pitcher,KC,LAA,Seth Lugo,607625,,,,,4.93,15.0,2.38,6.36,7.29,0.71,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-26
pitcher,LAA,KC,Reid Detmers,672282,,,,,5.45,16.0,2.64,5.1,5.28,1.87,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-26
pitcher,LAD,CHC,Justin Wrobleski,680736,,,,,5.53,17.0,2.32,4.8,5.52,2.26,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-26
pitcher,CHC,LAD,Shota Imanaga,684007,,,,,5.85,18.0,2.18,5.11,2.55,0.31,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-26
hitter,BAL,BOS,Taylor Ward,621493,1.0,LF,Confirmed,4.58,,,,,0.0,1.01,1.75,0.89,0.56,3.2,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,BAL,BOS,Gunnar Henderson,683002,2.0,SS,Confirmed,4.43,,,,,2.97,0.0,0.0,0.0,0.0,0.0,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,BAL,BOS,Adley Rutschman,668939,3.0,DH,Confirmed,4.32,,,,,0.02,0.0,0.99,0.4,0.37,1.77,0.01,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,BAL,BOS,Pete Alonso,624413,4.0,1B,Confirmed,4.21,,,,,1.55,0.0,0.0,0.0,0.0,0.0,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,BAL,BOS,Tyler O'Neill,641933,5.0,RF,Confirmed,4.13,,,,,0.88,0.01,1.73,0.7,0.64,3.07,0.01,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,BAL,BOS,Samuel Basallo,694212,6.0,C,Confirmed,4.02,,,,,0.0,0.0,2.99,1.43,1.72,6.14,0.76,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,BAL,BOS,Jeremiah Jackson,669236,7.0,2B,Confirmed,3.95,,,,,0.81,0.01,1.06,0.37,0.34,1.77,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,BAL,BOS,Dylan Beavers,687637,8.0,CF,Confirmed,3.87,,,,,0.01,0.0,2.52,1.29,1.39,5.2,0.81,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,BAL,BOS,Blaze Alexander,677942,9.0,3B,Confirmed,4.06,,,,,1.55,0.01,0.0,0.0,0.0,0.0,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,BOS,BAL,Jarren Duran,680776,1.0,LF,Confirmed,5.15,,,,,1.94,0.0,1.78,0.71,0.58,3.07,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,BOS,BAL,Willson Contreras,575929,2.0,1B,Confirmed,4.98,,,,,1.01,0.65,1.19,1.02,0.91,3.12,0.74,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,BOS,BAL,Roman Anthony,701350,3.0,DH,Confirmed,4.85,,,,,1.46,1.31,0.02,0.25,0.01,0.28,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,BOS,BAL,Wilyer Abreu,677800,4.0,RF,Confirmed,4.73,,,,,0.0,0.0,1.69,0.67,0.62,2.98,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,BOS,BAL,Ceddanne Rafaela,678882,5.0,CF,Confirmed,4.64,,,,,1.12,1.02,1.81,0.91,0.66,3.39,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,BOS,BAL,Marcelo Mayer,691785,6.0,2B,Confirmed,4.51,,,,,0.02,0.0,2.03,0.71,0.75,3.49,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,BOS,BAL,Caleb Durbin,702332,7.0,3B,Confirmed,4.43,,,,,0.85,0.84,1.55,1.05,1.01,3.61,0.72,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,BOS,BAL,Connor Wong,657136,8.0,C,Confirmed,4.35,,,,,0.0,1.68,0.86,0.58,0.28,1.72,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,BOS,BAL,Andruw Monasterio,655316,9.0,SS,Confirmed,4.56,,,,,0.0,0.0,2.95,1.56,1.69,6.19,1.04,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,ATL,PHI,Ronald Acuña Jr.,660670,1.0,RF,Confirmed,5.01,,,,,2.28,1.16,0.0,0.22,0.0,0.22,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,ATL,PHI,Drake Baldwin,686948,2.0,C,Confirmed,4.84,,,,,1.74,1.01,1.02,0.6,0.33,1.94,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,ATL,PHI,Matt Olson,621566,3.0,1B,Confirmed,4.72,,,,,0.0,1.35,2.04,1.07,0.76,3.87,0.01,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,ATL,PHI,Ozzie Albies,645277,4.0,2B,Confirmed,4.6,,,,,0.0,0.0,2.79,1.11,1.02,4.92,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,ATL,PHI,Michael Harris II,671739,5.0,DH,Confirmed,4.51,,,,,0.04,0.0,1.94,0.77,0.71,3.43,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,ATL,PHI,Austin Riley,663586,6.0,3B,Confirmed,4.39,,,,,0.0,0.0,1.03,0.36,0.38,1.78,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,ATL,PHI,Mauricio Dubón,643289,7.0,LF,Confirmed,4.31,,,,,1.25,0.0,0.01,0.0,0.0,0.02,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,ATL,PHI,Eli White,642201,8.0,CF,Confirmed,4.23,,,,,0.0,0.01,0.04,0.01,0.01,0.06,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,ATL,PHI,Jorge Mateo,622761,9.0,SS,Confirmed,4.43,,,,,3.34,0.0,0.0,0.0,0.0,0.0,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,PHI,ATL,Trea Turner,607208,1.0,SS,Confirmed,4.18,,,,,0.0,0.82,0.85,0.5,0.28,1.62,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,PHI,ATL,Kyle Schwarber,656941,2.0,DH,Confirmed,4.05,,,,,0.0,1.63,1.55,0.94,0.51,3.01,0.02,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,PHI,ATL,Bryce Harper,547180,3.0,1B,Confirmed,3.94,,,,,0.0,0.83,1.4,0.71,0.51,2.62,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,PHI,ATL,Felix Reyes,694025,4.0,LF,Confirmed,3.84,,,,,0.02,0.0,0.04,0.02,0.01,0.07,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,PHI,ATL,Adolis García,666969,5.0,RF,Confirmed,3.77,,,,,1.83,0.0,0.85,0.34,0.32,1.52,0.01,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,PHI,ATL,Alec Bohm,664761,6.0,3B,Confirmed,3.67,,,,,2.91,0.0,0.0,0.0,0.0,0.0,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,PHI,ATL,Edmundo Sosa,624641,7.0,2B,Confirmed,3.6,,,,,0.02,0.0,1.7,0.6,0.56,2.86,0.01,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,PHI,ATL,Dylan Moore,664238,8.0,CF,Confirmed,3.53,,,,,0.02,0.01,0.02,0.01,0.01,0.04,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,PHI,ATL,Rafael Marchán,665561,9.0,C,Confirmed,3.7,,,,,0.94,0.0,0.93,0.33,0.3,1.56,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,TOR,CLE,Ernie Clement,676391,1.0,SS,Confirmed,4.91,,,,,1.02,0.0,2.52,1.01,0.82,4.34,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,TOR,CLE,Daulton Varsho,662139,2.0,CF,Confirmed,4.75,,,,,0.0,0.0,0.02,0.01,0.01,0.03,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,TOR,CLE,Vladimir Guerrero Jr.,665489,3.0,DH,Confirmed,4.63,,,,,0.01,1.3,0.92,0.62,0.34,1.88,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,TOR,CLE,Jesús Sánchez,660821,4.0,RF,Confirmed,4.51,,,,,1.9,0.0,0.0,0.0,0.0,0.0,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,TOR,CLE,Kazuma Okamoto,672960,5.0,3B,Confirmed,4.43,,,,,0.95,0.96,2.29,1.62,1.58,5.49,0.92,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,TOR,CLE,Lenyn Sosa,672820,6.0,1B,Confirmed,4.31,,,,,2.26,0.0,0.97,0.34,0.36,1.67,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,TOR,CLE,Yohendrick Piñango,682818,7.0,LF,Confirmed,4.23,,,,,0.0,0.0,0.03,0.01,0.01,0.04,0.0,True,40.0,44.0,40.0,32.0,37.0,35.0,35.0,36.0,38.0,low,low,low,low,low,low,low,low,low,2026-04-26
hitter,TOR,CLE,Davis Schneider,676914,8.0,2B,Confirmed,4.15,,,,,1.82,1.24,0.0,0.21,0.0,0.21,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
hitter,TOR,CLE,Brandon Valenzuela,678218,9.0,C,Confirmed,4.35,,,,,0.01,0.01,0.03,0.01,0.01,0.05,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-26
