player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,ATL,PIT,Bryce Elder,693821,,,,,5.5,16.0,2.52,4.51,5.76,2.22,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-07
pitcher,PHI,CWS,Aaron Nola,605400,,,,,5.2,16.0,2.61,4.49,4.9,2.28,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-07
pitcher,NYY,BOS,Cam Schlittler,693645,,,,,5.52,17.0,2.16,4.21,6.46,1.6,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-07
pitcher,BOS,NYY,Ranger Suarez,624133,,,,,5.19,16.0,2.31,4.33,6.0,1.8,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-07
pitcher,TOR,BAL,Kevin Gausman,592332,,,,,5.18,16.0,2.69,5.05,4.27,2.08,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-07
pitcher,BAL,TOR,Shane Baz,669358,,,,,5.51,17.0,2.8,5.03,5.27,2.63,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-07
pitcher,DET,SEA,Jack Flaherty,656427,,,,,5.19,16.0,2.4,4.06,5.79,2.23,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-07
pitcher,SEA,DET,Luis Castillo,622491,,,,,5.31,16.0,2.55,4.92,5.2,1.64,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-07
pitcher,MIA,TB,Sandy Alcantara,645261,,,,,5.58,17.0,2.53,4.98,5.0,1.75,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-07
pitcher,HOU,ATH,Mike Burrows,681347,,,,,5.56,17.0,2.57,4.95,5.73,1.85,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-07
pitcher,MIN,KC,Connor Prielipp,687570,,,,,5.32,16.0,2.27,4.32,6.0,1.51,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-07
pitcher,KC,MIN,Noah Cameron,702070,,,,,5.27,16.0,2.65,4.86,4.88,2.07,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-07
pitcher,STL,CIN,Michael McGreevy,700241,,,,,5.24,16.0,2.35,4.25,5.28,1.86,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-07
pitcher,CIN,STL,Rhett Lowder,695076,,,,,5.05,15.0,2.55,4.41,4.34,2.23,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-07
pitcher,TEX,CLE,Jacob deGrom,594798,,,,,5.71,17.0,2.23,4.2,7.48,1.8,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-07
pitcher,CLE,TEX,Joey Cantillo,676282,,,,,5.2,16.0,2.59,4.43,4.63,2.25,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-07
pitcher,COL,MIL,Kyle Freeland,607536,,,,,5.08,15.0,2.59,4.61,4.5,2.19,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-07
pitcher,AZ,WSH,Michael Soroka,647336,,,,,5.18,16.0,2.38,4.46,5.24,1.75,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-07
pitcher,WSH,AZ,Cade Cavalli,676917,,,,,5.47,16.0,2.38,4.58,6.1,1.76,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-07
pitcher,LAD,LAA,Emmet Sheehan,686218,,,,,5.21,16.0,2.2,4.12,5.81,1.7,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-07
pitcher,LAA,LAD,José Soriano,667755,,,,,5.65,17.0,2.38,4.18,6.51,2.31,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-07
pitcher,SD,NYM,Randy Vásquez,681190,,,,,5.33,16.0,2.37,4.35,5.64,1.89,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-07
pitcher,CHC,SF,Jameson Taillon,592791,,,,,5.33,16.0,2.35,4.26,5.2,1.82,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-07
pitcher,SF,CHC,Trevor McDonald,686790,,,,,5.65,17.0,2.33,4.24,6.22,2.01,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-07
hitter,ATL,PIT,Ronald Acuña Jr.,660670,1.0,RF,Confirmed,4.01,,,,,1.34,0.23,0.8,0.41,0.31,1.52,0.07,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-07
hitter,ATL,PIT,Mauricio Dubón,643289,2.0,CF,Confirmed,3.9,,,,,0.95,0.23,0.79,0.37,0.26,1.42,0.01,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-07
hitter,ATL,PIT,Matt Olson,621566,3.0,1B,Confirmed,3.99,,,,,1.35,0.26,0.9,0.53,0.5,1.93,0.21,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-07
hitter,ATL,PIT,Ozzie Albies,645277,4.0,2B,Confirmed,4.02,,,,,0.85,0.24,0.96,0.47,0.41,1.84,0.07,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-07
hitter,ATL,PIT,Dominic Smith,642086,5.0,DH,Confirmed,2.93,,,,,0.85,0.08,0.51,0.24,0.22,0.96,0.04,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-07
hitter,ATL,PIT,Austin Riley,663586,6.0,3B,Confirmed,3.9,,,,,1.56,0.19,0.87,0.37,0.37,1.61,0.07,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-07
hitter,ATL,PIT,Mike Yastrzemski,573262,7.0,LF,Confirmed,2.76,,,,,1.05,0.16,0.48,0.2,0.16,0.83,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-07
hitter,ATL,PIT,Jorge Mateo,622761,8.0,SS,Confirmed,3.03,,,,,1.16,0.19,0.63,0.29,0.25,1.17,0.07,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-07
hitter,ATL,PIT,Sandy León,506702,9.0,C,Confirmed,2.8,,,,,0.96,0.12,0.39,0.17,0.15,0.71,0.04,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-07
hitter,PIT,ATL,Spencer Horwitz,687462,1.0,1B,Confirmed,3.42,,,,,0.57,0.19,0.67,0.35,0.28,1.3,0.09,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-07
hitter,PIT,ATL,Nick Gonzales,693304,2.0,2B,Confirmed,4.27,,,,,0.57,0.2,0.88,0.43,0.34,1.65,0.07,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-07
hitter,PIT,ATL,Bryan Reynolds,668804,3.0,LF,Confirmed,3.9,,,,,0.8,0.29,0.72,0.39,0.33,1.43,0.08,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-07
hitter,PIT,ATL,Ryan O'Hearn,656811,4.0,RF,Confirmed,3.58,,,,,0.76,0.17,0.68,0.35,0.32,1.35,0.09,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-07
hitter,PIT,ATL,Marcell Ozuna,542303,5.0,DH,Confirmed,4.11,,,,,0.87,0.2,0.7,0.37,0.33,1.39,0.09,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-07
hitter,PIT,ATL,Tyler Callihan,682997,6.0,3B,Confirmed,3.79,,,,,0.73,0.17,0.65,0.29,0.3,1.24,0.07,True,40.0,44.0,40.0,32.0,37.0,35.0,35.0,36.0,38.0,low,low,low,low,low,low,low,low,low,2026-06-07
hitter,PIT,ATL,Jake Mangum,663968,7.0,CF,Confirmed,3.0,,,,,0.75,0.15,0.49,0.23,0.21,0.93,0.07,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-07
hitter,PIT,ATL,Jared Triolo,669707,8.0,SS,Confirmed,3.25,,,,,0.66,0.13,0.56,0.24,0.21,1.01,0.05,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-07
hitter,PIT,ATL,Henry Davis,680779,9.0,C,Confirmed,4.18,,,,,0.8,0.3,0.76,0.37,0.33,1.46,0.12,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-07
hitter,PHI,CWS,Kyle Schwarber,656941,1.0,DH,Confirmed,3.57,,,,,1.75,0.19,0.45,0.26,0.2,0.91,0.08,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-06-07
hitter,PHI,CWS,Trea Turner,607208,2.0,SS,Confirmed,3.82,,,,,1.24,0.14,0.56,0.27,0.2,1.03,0.03,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-06-07
hitter,PHI,CWS,Bryce Harper,547180,3.0,1B,Confirmed,3.71,,,,,1.38,0.14,0.53,0.24,0.2,0.97,0.01,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-06-07
hitter,PHI,CWS,Brandon Marsh,669016,4.0,LF,Confirmed,3.3,,,,,1.09,0.03,0.52,0.22,0.2,0.94,0.02,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-06-07
hitter,PHI,CWS,Alec Bohm,664761,5.0,3B,Confirmed,3.55,,,,,1.09,0.14,0.44,0.21,0.17,0.82,0.01,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-06-07
hitter,PHI,CWS,Bryson Stott,681082,6.0,2B,Confirmed,3.24,,,,,1.16,0.12,0.49,0.19,0.18,0.86,0.0,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-06-07
hitter,PHI,CWS,Adolis García,666969,7.0,RF,Confirmed,3.48,,,,,1.2,0.15,0.52,0.22,0.18,0.92,0.02,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-06-07
hitter,PHI,CWS,Justin Crawford,702222,8.0,CF,Confirmed,3.12,,,,,1.05,0.09,0.38,0.16,0.13,0.67,0.02,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-06-07
hitter,PHI,CWS,Rafael Marchán,665561,9.0,C,Confirmed,3.65,,,,,1.03,0.13,0.37,0.19,0.18,0.74,0.08,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-06-07
hitter,CWS,PHI,Sam Antonacci,803011,1.0,2B,Confirmed,3.89,,,,,0.63,0.12,1.06,0.45,0.35,1.86,0.01,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-07
hitter,CWS,PHI,Miguel Vargas,678246,2.0,1B,Confirmed,4.37,,,,,0.87,0.35,1.08,0.56,0.42,2.06,0.11,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-07
hitter,CWS,PHI,Andrew Benintendi,643217,3.0,DH,Confirmed,3.47,,,,,0.82,0.23,0.91,0.42,0.35,1.68,0.02,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-07
