player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,DET,CLE,Framber Valdez,664285,,,,,4.73,14.0,2.47,4.89,4.34,1.74,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-18
pitcher,CLE,DET,Slade Cecconi,677944,,,,,4.64,14.0,2.58,4.91,4.36,1.82,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-18
pitcher,TB,BAL,Shane McClanahan,663556,,,,,4.95,15.0,2.49,5.02,4.89,1.47,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-18
pitcher,BAL,TB,Trevor Rogers,669432,,,,,4.14,12.0,2.27,4.16,4.43,1.78,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-18
pitcher,PHI,CIN,Andrew Painter,691725,,,,,4.88,15.0,2.48,4.54,3.42,1.87,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-18
pitcher,CIN,PHI,Nick Lodolo,666157,,,,,4.27,13.0,2.34,4.61,4.16,1.62,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-18
pitcher,MIA,ATL,Max Meyer,676974,,,,,5.08,15.0,2.31,4.48,5.69,1.56,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-18
pitcher,ATL,MIA,JR Ritchie,702275,,,,,5.37,16.0,2.54,4.76,3.86,1.98,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-18
pitcher,WSH,NYM,Jake Irvin,663623,,,,,4.68,14.0,2.56,4.62,4.67,1.66,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-18
pitcher,NYM,WSH,Christian Scott,681035,,,,,4.71,14.0,2.24,3.6,5.04,1.93,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-18
pitcher,NYY,TOR,Ryan Weathers,677960,,,,,5.2,16.0,2.27,4.32,5.68,1.59,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-18
pitcher,TOR,NYY,Patrick Corbin,571578,,,,,4.38,13.0,2.56,4.86,3.21,1.59,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-18
pitcher,KC,BOS,Seth Lugo,607625,,,,,4.97,15.0,2.75,4.58,4.66,1.99,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-18
pitcher,BOS,KC,Sonny Gray,543243,,,,,4.46,13.0,2.58,4.72,4.11,1.64,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-18
pitcher,HOU,MIN,Tatsuya Imai,837227,,,,,4.18,13.0,2.17,3.91,4.0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-18
pitcher,CHC,MIL,Shota Imanaga,684007,,,,,5.29,16.0,2.41,4.68,5.05,1.64,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-18
pitcher,MIL,CHC,Brandon Sproat,687075,,,,,4.65,14.0,2.28,4.08,5.42,1.92,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-18
pitcher,COL,TEX,Jose Quintana,500779,,,,,4.34,13.0,2.82,5.15,3.57,1.84,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-18
