player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,MIN,STL,Connor Prielipp,687570,,,,,5.24,16.0,2.32,4.31,5.94,1.6,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-13
pitcher,STL,MIN,Matthew Liberatore,669461,,,,,5.2,16.0,2.56,4.4,5.02,2.28,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-13
pitcher,TOR,NYY,Kevin Gausman,592332,,,,,5.29,16.0,2.64,4.98,4.52,2.05,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-13
pitcher,NYY,TOR,Cam Schlittler,693645,,,,,5.52,17.0,2.16,4.19,6.49,1.63,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-13
pitcher,BAL,SD,Trey Gibson,694346,,,,,5.2,16.0,2.43,4.07,5.3,2.23,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-13
pitcher,SD,BAL,Randy Vásquez,681190,,,,,5.32,16.0,2.39,4.33,5.63,1.95,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-13
pitcher,WSH,SEA,Cade Cavalli,676917,,,,,5.49,16.0,2.37,4.54,6.22,1.79,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-13
pitcher,SEA,WSH,Luis Castillo,622491,,,,,5.3,16.0,2.56,4.89,5.4,1.76,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-13
pitcher,PIT,MIA,Bubba Chandler,696149,,,,,5.27,16.0,2.33,4.28,4.78,1.85,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-13
pitcher,CIN,AZ,Rhett Lowder,695076,,,,,5.13,15.0,2.52,4.39,4.54,2.18,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-13
pitcher,AZ,CIN,Michael Soroka,647336,,,,,5.27,16.0,2.33,4.45,5.26,1.62,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-13
pitcher,CLE,DET,Joey Cantillo,676282,,,,,5.22,16.0,2.61,4.43,4.67,2.26,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-13
