player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,PHI,CIN,Aaron Nola,605400,,,,,4.97,15.0,2.61,4.48,4.79,1.91,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20
pitcher,CIN,PHI,Andrew Abbott,671096,,,,,5.08,15.0,2.76,4.79,3.69,2.04,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20
pitcher,TB,BAL,Steven Matz,571927,,,,,4.59,14.0,2.44,4.78,3.24,1.71,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20
pitcher,BAL,TB,Shane Baz,669358,,,,,5.04,15.0,2.57,4.61,4.69,2.05,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20
pitcher,MIN,HOU,Joe Ryan,657746,,,,,4.5,13.0,2.5,4.69,4.4,1.62,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20
pitcher,HOU,MIN,Mike Burrows,681347,,,,,5.35,16.0,2.57,4.72,4.74,1.64,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20
pitcher,COL,TEX,Kyle Freeland,607536,,,,,4.35,13.0,2.64,5.0,3.57,1.65,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20
pitcher,TEX,COL,Jack Leiter,683004,,,,,5.16,15.0,2.44,4.45,5.66,1.79,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20
pitcher,AZ,SF,Merrill Kelly,518876,,,,,5.18,16.0,2.47,4.43,4.12,1.97,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20
pitcher,SF,AZ,Tyler Mahle,641816,,,,,5.12,15.0,2.5,4.56,5.53,2.07,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20
pitcher,SEA,CWS,Emerson Hancock,676106,,,,,5.43,16.0,2.39,4.74,5.62,1.5,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20
pitcher,CWS,SEA,Sean Burke,680732,,,,,4.77,14.0,2.59,4.96,4.15,1.64,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20
pitcher,CLE,DET,Tanner Bibee,676440,,,,,4.89,15.0,2.63,4.49,5.43,2.06,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20
pitcher,MIA,ATL,Janson Junk,676083,,,,,5.03,15.0,2.61,5.26,3.75,1.52,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20
pitcher,ATL,MIA,Chris Sale,519242,,,,,5.41,16.0,2.39,4.56,6.48,1.51,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20
pitcher,WSH,NYM,Zack Littell,641793,,,,,4.33,13.0,2.6,4.91,3.48,1.61,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20
pitcher,NYY,TOR,Cam Schlittler,693645,,,,,5.37,16.0,2.33,4.51,5.86,1.53,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20
pitcher,TOR,NYY,Trey Yesavage,702056,,,,,4.61,14.0,2.47,4.44,4.48,1.85,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20
pitcher,KC,BOS,Michael Wacha,608379,,,,,5.18,16.0,2.59,5.17,4.52,1.74,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20
pitcher,BOS,KC,Connelly Early,813349,,,,,5.17,16.0,2.59,4.98,4.86,1.71,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20
pitcher,CHC,MIL,Edward Cabrera,665795,,,,,5.19,16.0,2.45,4.77,5.79,1.55,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20
pitcher,MIL,CHC,Kyle Harrison,690986,,,,,5.03,15.0,2.33,4.17,5.84,1.97,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20
pitcher,STL,PIT,Michael McGreevy,700241,,,,,4.83,14.0,2.58,4.78,4.76,1.7,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20
pitcher,PIT,STL,Carmen Mlodzinski,669387,,,,,5.36,16.0,2.5,4.82,5.54,1.65,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20
pitcher,SD,LAD,Randy Vásquez,681190,,,,,4.77,14.0,2.49,4.68,4.43,1.76,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20
pitcher,LAD,SD,Shohei Ohtani,660271,,,,,5.46,16.0,2.29,4.57,6.64,1.31,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20
pitcher,LAA,ATH,Jack Kochanowicz,686799,,,,,5.01,15.0,2.68,5.09,3.92,1.95,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20
pitcher,ATH,LAA,Aaron Civale,650644,,,,,5.05,15.0,2.71,5.21,4.13,1.33,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20
hitter,PHI,CIN,Trea Turner,607208,1.0,SS,Confirmed,4.32,,,,,0.69,0.53,0.77,0.49,0.35,1.61,0.14,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-05-20
