player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,TB,CHC,Shane McClanahan,663556,,,,,4.06,12.0,2.13,3.9,4.44,1.56,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-06
pitcher,CHC,TB,Jameson Taillon,592791,,,,,4.91,15.0,2.6,5.03,4.21,1.26,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-06
pitcher,CLE,KC,Tanner Bibee,676440,,,,,5.41,16.0,2.64,5.04,5.83,1.52,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-06
pitcher,KC,CLE,Michael Wacha,608379,,,,,4.76,14.0,2.55,4.95,4.5,1.29,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-06
pitcher,PIT,SD,Bubba Chandler,696149,,,,,4.48,13.0,2.29,4.21,4.8,1.53,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-06
pitcher,SD,PIT,Germán Márquez,608566,,,,,4.5,14.0,3.01,5.49,2.65,1.77,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-06
pitcher,MIA,CIN,Janson Junk,676083,,,,,5.06,15.0,2.74,5.41,3.98,1.27,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-06
pitcher,WSH,STL,Zack Littell,641793,,,,,4.66,14.0,2.6,5.0,4.11,1.24,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-06
pitcher,STL,WSH,Andre Pallante,669467,,,,,4.78,14.0,2.7,4.94,4.12,1.84,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-06
pitcher,BOS,MIL,Brayan Bello,678394,,,,,4.42,13.0,2.7,4.58,4.7,1.93,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-06
pitcher,MIL,BOS,Brandon Woodruff,605540,,,,,5.03,15.0,2.24,3.95,6.75,1.48,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-06
pitcher,TOR,LAD,Max Scherzer,453286,,,,,4.48,13.0,2.47,4.38,4.4,1.67,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-06
pitcher,LAD,TOR,Justin Wrobleski,680736,,,,,4.45,13.0,2.54,4.86,4.0,1.68,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-06
pitcher,MIN,DET,Joe Ryan,657746,,,,,4.91,15.0,2.32,4.34,6.11,1.35,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-06
pitcher,DET,MIN,Casey Mize,663554,,,,,4.37,13.0,2.45,4.48,5.08,1.3,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-06
pitcher,BAL,CWS,Brandon Young,687064,,,,,5.06,15.0,2.61,5.07,3.99,1.67,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-06
pitcher,TEX,SEA,Jacob deGrom,594798,,,,,5.14,15.0,2.13,3.73,6.99,1.31,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-06
pitcher,SEA,TEX,Logan Gilbert,669302,,,,,4.68,14.0,2.41,4.58,5.38,1.28,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-06
pitcher,COL,HOU,Ryan Feltner,663372,,,,,4.43,13.0,2.65,4.74,3.69,1.95,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-06
pitcher,LAA,ATL,José Soriano,667755,,,,,4.72,14.0,2.26,4.14,4.38,2.03,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-06
pitcher,ATL,LAA,Chris Sale,519242,,,,,5.9,18.0,2.55,4.94,8.03,1.27,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-06
pitcher,SF,PHI,Adrian Houser,605288,,,,,5.09,15.0,2.76,5.58,3.69,1.63,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-06
hitter,TB,CHC,Yandy Díaz,650490,1.0,DH,Confirmed,4.1,,,,,0.56,0.33,0.99,0.48,0.35,1.81,0.04,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-06
