player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,DET,CIN,Framber Valdez,664285,,,,,5.21,16.0,2.59,4.93,4.92,1.67,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-24
pitcher,BOS,BAL,Brayan Bello,678394,,,,,5.22,16.0,2.54,5.16,4.84,1.74,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-24
pitcher,TOR,CLE,Max Scherzer,453286,,,,,4.22,13.0,2.14,3.99,4.04,1.55,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-24
pitcher,CLE,TOR,Gavin Williams,668909,,,,,4.7,14.0,2.37,4.35,4.57,1.9,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-24
pitcher,NYM,COL,Freddy Peralta,642547,,,,,5.32,16.0,2.51,4.46,5.74,2.04,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-24
pitcher,COL,NYM,Michael Lorenzen,547179,,,,,4.5,14.0,2.38,4.34,4.31,1.7,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-24
pitcher,TB,MIN,Drew Rasmussen,656876,,,,,4.89,15.0,2.44,4.4,5.7,1.55,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-24
pitcher,ATL,PHI,Grant Holmes,656550,,,,,4.5,13.0,2.37,4.42,3.93,1.71,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-24
pitcher,PHI,ATL,Andrew Painter,691725,,,,,4.67,14.0,2.41,4.4,3.76,1.59,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-24
pitcher,KC,LAA,Noah Cameron,702070,,,,,4.24,13.0,2.45,4.67,3.35,1.72,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-24
pitcher,LAA,KC,Yusei Kikuchi,579328,,,,,3.74,11.0,2.14,3.82,3.49,1.85,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-24
pitcher,MIL,PIT,Brandon Woodruff,605540,,,,,5.36,16.0,2.42,4.58,4.67,1.53,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-24
pitcher,PIT,MIL,Paul Skenes,694973,,,,,5.25,16.0,2.38,4.5,4.73,1.53,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-24
pitcher,TEX,ATH,Nathan Eovaldi,543135,,,,,5.17,16.0,2.56,4.84,4.65,1.75,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-24
pitcher,ATH,TEX,Luis Severino,622663,,,,,4.75,14.0,2.35,4.54,4.17,1.95,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-24
pitcher,HOU,NYY,Lance McCullers Jr.,621121,,,,,4.14,12.0,2.27,4.06,3.8,1.71,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-24
pitcher,NYY,HOU,Will Warren,701542,,,,,4.6,14.0,2.3,4.17,4.99,1.67,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-24
