player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,PIT,SD,Mitch Keller,656605,,,,,4.66,14.0,2.6,4.8,4.22,1.55,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08
pitcher,SD,PIT,Michael King,650633,,,,,4.61,14.0,2.2,4.04,4.48,1.6,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08
pitcher,CLE,KC,Joey Cantillo,676282,,,,,5.09,15.0,2.38,4.53,4.95,1.58,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08
pitcher,KC,CLE,Cole Ragans,666142,,,,,4.66,14.0,2.13,3.7,7.23,1.67,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08
pitcher,BOS,MIL,Sonny Gray,543243,,,,,5.09,15.0,2.5,5.02,6.22,1.31,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08
pitcher,MIL,BOS,Shane Drohan,675660,,,,,4.04,12.0,2.13,3.92,4.16,1.59,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08
pitcher,CWS,BAL,Sean Burke,680732,,,,,4.43,13.0,2.53,4.41,4.88,1.98,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08
pitcher,BAL,CWS,Kyle Bradish,680694,,,,,4.8,14.0,2.47,4.17,6.47,1.82,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08
pitcher,TEX,SEA,MacKenzie Gore,669022,,,,,5.03,15.0,2.42,4.22,4.81,2.09,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08
pitcher,SEA,TEX,Bryan Woo,693433,,,,,5.3,16.0,2.04,3.75,6.93,1.23,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08
pitcher,TOR,LAD,Dylan Cease,656302,,,,,4.87,15.0,2.4,4.06,6.81,2.1,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08
pitcher,LAD,TOR,Shohei Ohtani,660271,,,,,4.99,15.0,2.26,4.23,5.2,1.28,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08
pitcher,COL,HOU,Michael Lorenzen,547179,,,,,4.89,15.0,2.45,4.5,5.94,1.3,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08
pitcher,HOU,COL,Cristian Javier,664299,,,,,4.85,15.0,2.64,4.62,4.74,1.86,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08
pitcher,SF,PHI,Tyler Mahle,641816,,,,,4.79,14.0,2.51,4.85,4.11,1.68,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08
pitcher,PHI,SF,Aaron Nola,605400,,,,,4.76,14.0,2.82,5.01,4.99,1.72,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08
pitcher,WSH,STL,Miles Mikolas,571945,,,,,4.6,14.0,2.87,5.19,3.56,1.36,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08
pitcher,STL,WSH,Michael McGreevy,700241,,,,,5.02,15.0,2.93,5.61,3.48,1.3,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08
pitcher,ATL,LAA,Grant Holmes,656550,,,,,4.93,15.0,2.54,4.41,5.78,2.04,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08
pitcher,NYM,AZ,David Peterson,656849,,,,,4.78,14.0,2.7,5.06,4.3,1.88,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08
pitcher,AZ,NYM,Ryne Nelson,669194,,,,,4.85,15.0,2.61,4.88,4.51,1.54,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08
pitcher,TB,CHC,Joe Boyle,671212,,,,,4.44,13.0,2.23,3.81,5.08,2.06,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08
pitcher,CHC,TB,Colin Rea,607067,,,,,4.74,14.0,2.5,4.87,4.75,1.57,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08
pitcher,MIA,CIN,Eury Pérez,691587,,,,,4.34,13.0,2.24,3.93,5.68,1.69,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08
pitcher,CIN,MIA,Brady Singer,663903,,,,,5.03,15.0,2.62,4.95,4.98,1.7,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08
pitcher,NYY,ATH,Will Warren,701542,,,,,4.76,14.0,2.54,4.62,5.1,1.8,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08
pitcher,ATH,NYY,Luis Severino,622663,,,,,4.97,15.0,2.55,4.91,4.23,1.55,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08
pitcher,MIN,DET,Bailey Ober,641927,,,,,5.14,15.0,2.62,4.98,4.04,1.25,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08
