player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
hitter,BAL,AZ,Taylor Ward,621493,1,DH,Confirmed,3.94,,,,,0.82,0.51,0.64,0.4,0.27,1.31,0.09,False,82,86,82,74,79,77,77,78,80,high,high,high,medium,medium,medium,medium,medium,high,2026-04-15
hitter,BAL,AZ,Gunnar Henderson,683002,2,SS,Confirmed,4.04,,,,,0.64,0.44,0.88,0.51,0.37,1.76,0.12,False,82,86,82,74,79,77,77,78,80,high,high,high,medium,medium,medium,medium,medium,high,2026-04-15
hitter,BAL,AZ,Pete Alonso,624413,3,1B,Confirmed,4.0,,,,,0.6,0.76,0.72,0.51,0.38,1.61,0.14,False,82,86,82,74,79,77,77,78,80,high,high,high,medium,medium,medium,medium,medium,high,2026-04-15
hitter,BAL,AZ,Johnathan Rodríguez,671286,4,RF,Confirmed,2.18,,,,,0.54,0.2,0.41,0.25,0.22,0.88,0.08,False,82,86,82,74,79,77,77,78,80,high,high,high,medium,medium,medium,medium,medium,high,2026-04-15
hitter,BAL,AZ,Weston Wilson,642215,5,LF,Confirmed,4.12,,,,,0.65,0.28,1.03,0.55,0.5,2.08,0.15,True,40,44,40,32,37,35,35,36,38,low,low,low,low,low,low,low,low,low,2026-04-15
hitter,BAL,AZ,Jeremiah Jackson,669236,6,2B,Confirmed,3.52,,,,,0.71,0.31,0.64,0.31,0.3,1.25,0.08,False,82,86,82,74,79,77,77,78,80,high,high,high,medium,medium,medium,medium,medium,high,2026-04-15
hitter,BAL,AZ,Coby Mayo,691723,7,3B,Confirmed,2.18,,,,,0.54,0.2,0.41,0.22,0.19,0.82,0.08,False,82,86,82,74,79,77,77,78,80,high,high,high,medium,medium,medium,medium,medium,high,2026-04-15
hitter,BAL,AZ,Sam Huff,669087,8,C,Confirmed,3.98,,,,,0.66,0.28,0.95,0.45,0.41,1.82,0.15,True,40,44,40,32,37,35,35,36,38,low,low,low,low,low,low,low,low,low,2026-04-15
hitter,BAL,AZ,Blaze Alexander,677942,9,CF,Confirmed,3.35,,,,,0.66,0.62,0.49,0.32,0.23,1.04,0.1,False,82,86,82,74,79,77,77,78,80,high,high,high,medium,medium,medium,medium,medium,high,2026-04-15
hitter,AZ,BAL,Ketel Marte,606466,1,DH,Confirmed,1.79,,,,,0.88,0.03,0.41,0.28,0.26,0.95,0.18,False,82,86,82,74,79,77,77,78,80,high,high,high,medium,medium,medium,medium,medium,high,2026-04-15
hitter,AZ,BAL,Corbin Carroll,682998,2,RF,Confirmed,3.65,,,,,0.8,0.22,0.98,0.47,0.37,1.81,0.07,False,82,86,82,74,79,77,77,78,80,high,high,high,medium,medium,medium,medium,medium,high,2026-04-15
hitter,AZ,BAL,Geraldo Perdomo,672695,3,SS,Confirmed,3.28,,,,,0.61,0.19,1.0,0.47,0.42,1.89,0.06,False,82,86,82,74,79,77,77,78,80,high,high,high,medium,medium,medium,medium,medium,high,2026-04-15
hitter,AZ,BAL,Adrian Del Castillo,680728,4,C,Confirmed,1.77,,,,,0.74,0.03,0.33,0.17,0.17,0.67,0.06,False,82,86,82,74,79,77,77,78,80,high,high,high,medium,medium,medium,medium,medium,high,2026-04-15
hitter,AZ,BAL,Jose Fernandez,699912,5,1B,Confirmed,3.91,,,,,0.86,0.29,1.36,0.67,0.6,2.63,0.12,False,82,86,82,74,79,77,77,78,80,high,high,high,medium,medium,medium,medium,medium,high,2026-04-15
hitter,AZ,BAL,Ildemaro Vargas,545121,6,2B,Confirmed,3.68,,,,,0.63,0.24,1.24,0.54,0.56,2.34,0.13,False,82,86,82,74,79,77,77,78,80,high,high,high,medium,medium,medium,medium,medium,high,2026-04-15
hitter,AZ,BAL,Nolan Arenado,571448,7,3B,Confirmed,3.5,,,,,0.64,0.21,0.91,0.41,0.37,1.68,0.1,False,82,86,82,74,79,77,77,78,80,high,high,high,medium,medium,medium,medium,medium,high,2026-04-15
hitter,AZ,BAL,Alek Thomas,677950,8,CF,Confirmed,3.18,,,,,1.2,0.19,0.82,0.45,0.45,1.71,0.25,False,82,86,82,74,79,77,77,78,80,high,high,high,medium,medium,medium,medium,medium,high,2026-04-15
hitter,AZ,BAL,Jorge Barrosa,678489,9,LF,Confirmed,3.13,,,,,0.8,0.2,1.02,0.46,0.43,1.92,0.14,False,82,86,82,74,79,77,77,78,80,high,high,high,medium,medium,medium,medium,medium,high,2026-04-15
