player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,MIA,WSH,Max Meyer,676974,,,,,5.24,16.0,2.47,4.64,5.79,1.53,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03
pitcher,TB,DET,Nick Martinez,607259,,,,,5.01,15.0,2.91,5.53,4.26,1.47,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03
pitcher,MIN,CWS,Taj Bradley,671737,,,,,5.28,16.0,2.53,4.76,4.64,1.89,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03
pitcher,CWS,MIN,Erick Fedde,607200,,,,,4.6,14.0,2.71,4.89,3.48,1.93,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03
pitcher,SEA,NYM,George Kirby,669923,,,,,5.12,15.0,2.52,5.03,5.08,1.49,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03
pitcher,NYM,SEA,Freddy Peralta,642547,,,,,5.18,16.0,2.59,4.58,5.27,2.07,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03
pitcher,PHI,SD,Cristopher Sánchez,650911,,,,,5.55,17.0,2.62,5.44,6.79,1.46,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03
pitcher,SD,PHI,Walker Buehler,621111,,,,,4.94,15.0,2.6,4.84,4.29,1.67,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03
pitcher,BOS,BAL,Payton Tolle,801139,,,,,5.19,16.0,2.46,4.85,5.83,1.51,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03
pitcher,BAL,BOS,Chris Bassitt,605135,,,,,4.95,15.0,2.61,4.88,3.89,1.81,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03
pitcher,NYY,CLE,Gerrit Cole,543037,,,,,4.24,13.0,2.25,4.22,3.98,1.62,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03
pitcher,CLE,NYY,Gavin Williams,668909,,,,,5.27,16.0,2.59,5.11,6.71,1.27,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03
pitcher,CIN,KC,Chase Burns,695505,,,,,5.19,16.0,2.3,4.48,5.77,1.57,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03
pitcher,KC,CIN,Stephen Kolek,663568,,,,,4.75,14.0,2.28,4.27,4.26,1.6,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03
pitcher,ATL,TOR,Grant Holmes,656550,,,,,4.68,14.0,2.48,4.55,4.13,1.9,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03
pitcher,TOR,ATL,Patrick Corbin,571578,,,,,4.58,14.0,2.83,5.13,3.57,1.68,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03
pitcher,MIL,SF,Robert Gasser,688107,,,,,4.28,13.0,2.24,4.07,3.93,1.68,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03
pitcher,SF,MIL,Logan Webb,657277,,,,,5.34,16.0,2.55,5.22,4.44,1.62,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03
pitcher,STL,TEX,Andre Pallante,669467,,,,,5.06,15.0,2.57,4.85,4.6,1.84,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03
pitcher,TEX,STL,MacKenzie Gore,669022,,,,,5.11,15.0,2.59,4.69,4.96,2.06,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03
pitcher,CHC,ATH,Colin Rea,607067,,,,,4.78,14.0,2.55,4.58,4.33,1.84,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03
pitcher,ATH,CHC,Jeffrey Springs,605488,,,,,4.93,15.0,2.55,4.95,4.42,1.55,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03
pitcher,HOU,PIT,Spencer Arrighetti,681293,,,,,5.31,16.0,2.69,4.71,4.05,1.85,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03
pitcher,PIT,HOU,Paul Skenes,694973,,,,,5.44,16.0,2.37,4.55,6.75,1.26,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03
pitcher,LAA,COL,Walbert Ureña,700712,,,,,4.7,14.0,2.4,4.25,4.88,2.01,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03
pitcher,COL,LAA,Michael Lorenzen,547179,,,,,4.56,14.0,2.88,5.52,3.45,1.68,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03
pitcher,AZ,LAD,Zac Gallen,668678,,,,,4.83,14.0,2.51,4.9,3.88,1.44,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03
pitcher,LAD,AZ,Shohei Ohtani,660271,,,,,5.53,17.0,2.36,4.45,7.56,1.5,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03
hitter,WSH,MIA,James Wood,695578,1.0,DH,Confirmed,4.12,,,,,1.23,0.64,0.58,0.39,0.24,1.21,0.07,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-03
hitter,WSH,MIA,Dylan Crews,686611,2.0,RF,Confirmed,3.77,,,,,0.8,0.39,0.77,0.4,0.27,1.43,0.03,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-03
hitter,WSH,MIA,Curtis Mead,678554,3.0,3B,Confirmed,3.66,,,,,0.79,0.44,0.54,0.31,0.22,1.07,0.03,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-03
hitter,WSH,MIA,CJ Abrams,682928,4.0,SS,Confirmed,4.37,,,,,1.04,0.42,0.6,0.34,0.25,1.2,0.04,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-03
hitter,WSH,MIA,Jacob Young,696285,5.0,CF,Confirmed,3.46,,,,,0.81,0.21,0.59,0.29,0.23,1.1,0.02,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-03
hitter,WSH,MIA,Daylen Lile,695734,6.0,LF,Confirmed,4.21,,,,,1.0,0.28,0.68,0.31,0.29,1.28,0.05,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-03
hitter,WSH,MIA,Keibert Ruiz,660688,7.0,C,Confirmed,3.98,,,,,0.93,0.28,0.58,0.28,0.23,1.09,0.06,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-03
hitter,WSH,MIA,Luis García Jr.,671277,8.0,1B,Confirmed,3.31,,,,,0.8,0.19,0.48,0.22,0.19,0.9,0.05,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-03
hitter,WSH,MIA,Nasim Nuñez,683083,9.0,2B,Confirmed,3.11,,,,,0.62,0.27,0.57,0.25,0.19,1.01,0.01,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-03
hitter,MIA,WSH,Heriberto Hernández,681715,1.0,LF,Confirmed,2.38,,,,,0.96,0.07,0.37,0.24,0.22,0.83,0.14,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-06-03
hitter,MIA,WSH,Otto Lopez,672640,2.0,SS,Confirmed,4.2,,,,,0.53,0.35,0.82,0.43,0.31,1.55,0.06,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-06-03
