player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,BAL,TEX,Zach Eflin,621107,,,,,4.45,13.0,2.79,5.2,3.7,1.34,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-31
pitcher,TEX,BAL,Jacob deGrom,594798,,,,,5.2,16.0,2.21,3.89,7.29,1.31,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-31
pitcher,PIT,CIN,Bubba Chandler,696149,,,,,4.53,14.0,2.23,4.05,4.85,1.54,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-31
pitcher,MIA,CWS,Janson Junk,676083,,,,,5.05,15.0,2.78,5.46,3.94,1.27,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-31
pitcher,CWS,MIA,Erick Fedde,607200,,,,,4.5,13.0,2.63,4.89,3.31,1.9,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-31
pitcher,TOR,COL,Max Scherzer,453286,,,,,4.6,14.0,2.43,4.38,4.63,1.66,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-31
pitcher,COL,TOR,Ryan Feltner,663372,,,,,4.44,13.0,2.69,4.82,3.36,1.96,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-31
pitcher,ATH,ATL,Aaron Civale,650644,,,,,4.85,15.0,2.62,5.04,4.37,1.7,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-31
pitcher,CHC,LAA,Jameson Taillon,592791,,,,,4.94,15.0,2.59,4.91,4.43,1.27,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-31
pitcher,LAA,CHC,José Soriano,667755,,,,,4.69,14.0,2.29,4.18,4.37,2.03,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-31
